Year;Month;Day;Hour;Az;hs;G_Bn;G_Dh;G_Gh;Ta;Tsky;N;FF;DD;RH;p
2005;8;224;9;-90.5;32.1;237;182;419;27.3;14.6;1;2;32;71;1013
2005;8;224;10;-83.1;45.3;292;276;568;28.7;14.2;4;3.3;9;61;1013
2005;8;224;11;-72.4;58.3;446;297;742;30;14.6;3;3.6;3;60;1013
2005;8;224;12;-52.6;70.1;448;343;791;31;15.7;4;3.6;5;59;1013
2005;8;224;13;-5.4;77;509;339;849;31.9;15.8;3;3.1;75;56;1013
2005;8;224;14;47.2;71.9;489;346;835;32.5;15.6;3;2.9;8;53;1013
2005;8;224;15;70.1;60.5;246;408;654;32.7;16.6;6;2.9;58;51;1013
2005;8;224;16;81.4;47.6;74;342;415;32.2;19.1;7;3.3;85;56;1013
2005;8;224;17;89.4;34.4;30;251;281;31.6;19.1;8;3.6;59;56;1013
2005;8;224;18;96.2;21.2;5;131;136;30.7;20.8;8;3.6;91;63;1013
2005;8;224;19;102.5;8.1;0;22;22;29.7;22.3;8;3.1;16;66;1013
2005;8;224;20;109.4;0;0;0;0;28.8;21.8;7;3.8;344;69;1013
2005;8;224;21;117.5;0;0;0;0;28.1;22;7;4.6;14;76;1013
2005;8;224;22;127.5;0;0;0;0;27.4;21.2;7;3.6;81;78;1013
2005;8;224;23;140.5;0;0;0;0;26.7;20.6;7;2.6;116;80;1013
2005;8;224;24;157.5;0;0;0;0;26.2;19.3;6;3.3;102;78;1013
2005;8;225;1;-178.1;0;0;0;0;25.6;18.9;6;3.6;77;80;1013
2005;8;225;2;-160.6;0;0;0;0;25;18.6;6;2.4;62;85;1014
2005;8;225;3;-143.2;0;0;0;0;24.4;18.3;6;2.6;98;89;1014
2005;8;225;4;-129.4;0;0;0;0;24;17.5;5;1.2;169;88;1014
2005;8;225;5;-119.1;0;0;0;0;23.7;17.4;5;1.4;182;92;1014
2005;8;225;6;-110.5;0;0;0;0;23.5;17.1;5;1.4;144;94;1014
2005;8;225;7;-103.4;5.8;0;25;25;23.8;17.5;5;0.7;109;96;1014
2005;8;225;8;-97.1;18.8;83;128;211;25.1;16.5;4;1;206;90;1014
2005;8;225;9;-90.3;32;279;155;434;26.5;15.6;0;1.4;137;84;1014
2005;8;225;10;-82.5;45.2;447;194;641;28.2;14.3;0;2.2;96;70;1014
2005;8;225;11;-72;58.2;457;294;751;29.5;14.1;3;2;111;61;1014
2005;8;225;12;-52.1;69.9;520;322;843;30.6;14.7;3;2;82;59;1014
2005;8;225;13;-5.2;76.8;434;375;809;31.3;16.1;4;1.8;80;59;1014
2005;8;225;14;46.5;71.7;449;350;798;31.8;15.7;4;0.8;109;55;1014
2005;8;225;15;69.4;60.3;323;375;698;32;15.9;5;0.8;95;54;1014
2005;8;225;16;81.2;47.5;334;273;607;32;15.8;4;1.4;125;54;1014
2005;8;225;17;89.2;34.3;173;228;400;31.5;17.6;5;0.7;94;60;1014
2005;8;225;18;96;21;107;129;236;30.7;17.5;4;1;73;61;1014
2005;8;225;19;102.3;8;22;49;71;29.6;18.1;4;0.5;68;62;1014
2005;8;225;20;109.3;0;0;0;0;28.6;16.7;4;0.1;12;61;1014
2005;8;225;21;117.4;0;0;0;0;27.8;16.8;4;0;17;65;1014
2005;8;225;22;127.4;0;0;0;0;27.1;16.3;4;0.2;343;66;1014
2005;8;225;23;140.4;0;0;0;0;26.5;16;4;0.5;350;68;1014
2005;8;225;24;157.4;0;0;0;0;25.8;16.4;4;1.1;4;74;1014
2005;8;226;1;-178.1;0;0;0;0;25.4;15.8;4;2.2;2;73;1014
2005;8;226;2;-160.5;0;0;0;0;24.9;16;4;4.4;18;77;1014
2005;8;226;3;-143;0;0;0;0;24.5;15.6;4;3.8;1;77;1014
2005;8;226;4;-129.2;0;0;0;0;24.3;16.3;4;3.6;354;82;1014
2005;8;226;5;-118.5;0;0;0;0;24;16.2;4;4.4;90;83;1014
2005;8;226;6;-110.3;0;0;0;0;23.8;17.2;4;5.9;358;91;1014
2005;8;226;7;-103.2;5.7;0;22;22;24.2;17.5;4;4.4;14;91;1014
2005;8;226;8;-96.5;18.7;85;127;212;25.6;16.4;4;2.4;19;86;1015
2005;8;226;9;-90.1;31.9;207;187;395;27;15.9;3;3.3;33;78;1015
2005;8;226;10;-82.2;45.1;344;241;585;28.5;15;3;2.6;30;68;1015
2005;8;226;11;-71.3;58;453;280;733;30;14.8;3;3.3;97;61;1015
2005;8;226;12;-51.3;69.8;495;313;809;31.1;15;3;3.8;190;56;1015
2005;8;226;13;-5.1;76.5;496;357;853;32.1;15.3;4;3.8;144;54;1015
2005;8;226;14;46.2;71.4;536;324;860;32.8;14.3;3;4.4;91;48;1015
2005;8;226;15;69.1;60.1;536;268;804;33.2;15;1;5;175;50;1014
2005;8;226;16;80.5;47.3;478;192;669;33.3;14.9;0;3.6;89;48;1014
2005;8;226;17;88.6;34.1;348;136;484;33;15.2;0;3.3;137;49;1014
2005;8;226;18;95.5;20.9;161;104;264;32.2;16.4;0;2.4;118;52;1014
2005;8;226;19;102.2;7.8;38;43;82;31.1;17.3;0;3.6;95;55;1014
2005;8;226;20;109.2;0;0;0;0;30;17.4;1;2.6;171;60;1014
2005;8;226;21;117.2;0;0;0;0;29.2;18.8;1;2;141;72;1014
2005;8;226;22;127.2;0;0;0;0;28.4;19.1;2;1.2;94;78;1014
2005;8;226;23;140.3;0;0;0;0;27.6;18.5;2;1;213;79;1014
2005;8;226;24;157.4;0;0;0;0;26.8;18.1;2;0.7;262;81;1014
2005;8;227;1;-178.2;0;0;0;0;26.3;17.3;3;0.3;209;79;1014
2005;8;227;2;-160.4;0;0;0;0;25.7;17.7;3;0.8;213;85;1014
2005;8;227;3;-142.4;0;0;0;0;25.1;17.8;4;1.4;179;89;1013
2005;8;227;4;-129;0;0;0;0;24.8;17.7;4;1.8;135;91;1013
2005;8;227;5;-118.3;0;0;0;0;24.5;17.4;4;2.4;102;90;1013
2005;8;227;6;-110.1;0;0;0;0;24.2;18.4;5;3.1;243;98;1013
2005;8;227;7;-103.1;5.6;0;23;23;24.5;18.3;5;3.6;93;95;1013
2005;8;227;8;-96.3;18.6;61;129;190;25.7;17.8;6;2;85;90;1013
2005;8;227;9;-89.5;31.8;152;212;364;26.7;18;5;2;91;90;1013
2005;8;227;10;-81.6;45;377;229;605;28.3;15.9;2;1.2;76;76;1013
2005;8;227;11;-70.6;57.9;452;302;754;29.6;15.4;3;2.2;76;67;1013
2005;8;227;12;-50.5;69.6;220;429;649;30.3;17.9;6;2.2;86;66;1013
2005;8;227;13;-4.5;76.1;432;375;807;31.1;17;5;2.4;80;65;1013
2005;8;227;14;45.4;71.1;292;431;723;31.5;17.8;6;2.9;107;63;1013
2005;8;227;15;68.4;59.9;414;328;742;31.8;17.2;4;3.6;75;63;1013
2005;8;227;16;80.3;47.1;86;337;423;31.5;19.5;7;3.6;186;62;1013
2005;8;227;17;88.4;33.9;8;207;216;30.7;23.5;8;3.8;209;79;1013
2005;8;227;18;95.3;20.7;39;147;186;30;19.3;7;5;62;67;1013
2005;8;227;19;102;7.6;4;47;51;29.1;20.3;7;5.3;84;69;1013
2005;8;227;20;109;0;0;0;0;28.3;19.7;6;5.6;97;72;1013
2005;8;227;21;117.1;0;0;0;0;27.6;19.4;6;4.6;168;75;1013
2005;8;227;22;127.1;0;0;0;0;27;18.8;6;4.1;170;76;1013
2005;8;227;23;140.2;0;0;0;0;26.4;17.7;6;3.1;139;73;1013
2005;8;227;24;157.3;0;0;0;0;25.8;17.9;5;2;90;79;1013
2005;8;228;1;-178.2;0;0;0;0;25.4;17.6;5;1.6;84;80;1013
2005;8;228;2;-160.2;0;0;0;0;24.9;17.6;5;2.4;255;85;1013
2005;8;228;3;-142.3;0;0;0;0;24.4;17.7;4;3.3;207;89;1013
2005;8;228;4;-128.4;0;0;0;0;24.1;16.8;4;2.6;118;86;1014
2005;8;228;5;-118.2;0;0;0;0;23.9;16.8;4;2.9;207;88;1014
2005;8;228;6;-109.6;0;0;0;0;23.7;16.6;4;2.9;255;89;1014
2005;8;228;7;-102.5;5.5;0;23;23;24;16.2;3;2.9;206;84;1014
2005;8;228;8;-96.1;18.5;106;119;225;25.5;15.4;3;2.2;164;83;1014
2005;8;228;9;-89.3;31.7;306;132;438;27;15.2;0;1.8;224;79;1014
2005;8;228;10;-81.3;44.9;415;202;617;28.5;14.7;0;1.8;171;69;1014
2005;8;228;11;-70.3;57.8;418;306;723;29.8;14.7;4;1;202;61;1014
2005;8;228;12;-50;69.4;509;308;818;30.9;14.8;3;0.8;91;57;1014
2005;8;228;13;-4.3;75.8;528;333;861;31.8;15.5;3;1.4;107;57;1014
2005;8;228;14;45.1;70.9;497;334;831;32.4;15.4;4;1.6;224;53;1014
2005;8;228;15;68.1;59.7;494;288;782;32.7;14.9;3;2.2;222;50;1014
2005;8;228;16;80.1;46.9;250;320;570;32.6;15.9;5;1.8;278;50;1014
2005;8;228;17;88.2;33.8;80;273;352;32;17;7;1;227;51;1014
2005;8;228;18;95.1;20.5;58;146;204;31.1;17.9;6;1.4;285;57;1015
2005;8;228;19;101.5;7.4;25;49;74;30.1;17.9;6;1.4;202;62;1015
2005;8;228;20;108.5;0;0;0;0;29;18.7;6;1.8;9;71;1015
2005;8;228;21;116.5;0;0;0;0;28.3;18.2;5;1.6;34;72;1015
2005;8;228;22;126.6;0;0;0;0;27.6;17.9;5;2.4;101;75;1015
2005;8;228;23;140.1;0;0;0;0;26.8;18.2;5;2.2;96;82;1015
2005;8;228;24;157.2;0;0;0;0;26.2;17.7;4;2.2;48;82;1015
2005;8;229;1;-178.2;0;0;0;0;25.7;17.7;4;3.3;95;85;1015
2005;8;229;2;-160.1;0;0;0;0;25.2;17.7;4;3.6;216;89;1015
2005;8;229;3;-142.1;0;0;0;0;24.6;17.4;3;4.1;70;91;1015
2005;8;229;4;-128.3;0;0;0;0;24.3;17.2;3;5.3;5;91;1015
2005;8;229;5;-117.6;0;0;0;0;24;17.3;3;5.9;12;94;1016
2005;8;229;6;-109.4;0;0;0;0;23.8;17.7;2;5;344;98;1016
2005;8;229;7;-102.3;5.4;0;23;23;24.1;17.8;2;3.8;358;96;1016
2005;8;229;8;-95.5;18.4;135;115;250;25.8;15.8;2;2.6;79;89;1016
2005;8;229;9;-89;31.7;386;90;476;27.5;15.1;0;2.4;76;80;1016
2005;8;229;10;-81.1;44.9;582;106;688;29.3;14.1;0;2.4;4;66;1016
2005;8;229;11;-69.5;57.7;718;134;853;30.9;13.9;0;2.2;8;58;1016
2005;8;229;12;-49.2;69.2;793;162;954;32.2;13.9;0;2.4;35;53;1016
2005;8;229;13;-4.1;75.5;835;165;1000;33.3;13.7;0;1.4;57;48;1016
2005;8;229;14;44.4;70.6;821;151;973;34;13.8;0;0.3;353;46;1016
2005;8;229;15;67.4;59.5;764;121;885;34.4;13.9;0;0.2;62;44;1016
2005;8;229;16;79.5;46.7;628;97;725;34.5;14.4;0;0.3;90;45;1016
2005;8;229;17;88;33.6;451;72;522;34;14.1;0;0.6;52;44;1016
2005;8;229;18;94.5;20.3;221;71;292;33;14.8;0;0.4;94;46;1016
2005;8;229;19;101.3;7.2;46;41;87;31.8;16.3;0;0.1;359;51;1016
2005;8;229;20;108.3;0;0;0;0;30.5;16.5;0;0.3;20;57;1016
2005;8;229;21;116.4;0;0;0;0;29.7;16.5;1;0.3;5;60;1017
2005;8;229;22;126.4;0;0;0;0;28.8;15.9;1;0.6;8;62;1017
2005;8;229;23;139.6;0;0;0;0;28;16.6;1;0.4;62;69;1017
2005;8;229;24;157.2;0;0;0;0;27.1;16.8;1;0.3;82;74;1017
2005;8;230;1;-178.3;0;0;0;0;26.5;15.9;1;0.5;59;72;1017
2005;8;230;2;-159.6;0;0;0;0;26;16.1;2;0.7;80;75;1017
2005;8;230;3;-141.5;0;0;0;0;25.5;16.2;2;0.7;13;78;1017
2005;8;230;4;-128.1;0;0;0;0;25.2;15.8;2;0.4;2;77;1017
2005;8;230;5;-117.4;0;0;0;0;24.9;15.5;2;0.6;340;76;1017
2005;8;230;6;-109.2;0;0;0;0;24.7;16.1;2;1;336;80;1017
2005;8;230;7;-102.1;5.3;0;22;22;25;16.3;3;0.8;357;79;1017
2005;8;230;8;-95.3;18.3;153;108;262;26.5;14.1;3;1.8;1;75;1017
2005;8;230;9;-88.4;31.6;433;62;496;28.3;14;0;1.6;342;70;1017
2005;8;230;10;-80.4;44.8;620;85;705;30;13.7;0;1.1;353;62;1017
2005;8;230;11;-69.2;57.6;768;107;876;31.6;13.9;0;0.8;10;56;1017
2005;8;230;12;-48.4;69;860;123;984;32.9;14;0;0.5;20;52;1017
2005;8;230;13;-3.6;75.2;887;135;1022;33.9;15.2;0;1.2;75;53;1017
2005;8;230;14;44.1;70.3;867;125;992;34.6;15.9;0;1.4;57;53;1017
2005;8;230;15;67.2;59.3;797;105;902;35;16;0;2.2;15;51;1017
2005;8;230;16;79.2;46.6;666;79;745;35;16.5;0;2;85;52;1016
2005;8;230;17;87.4;33.4;486;56;542;34.6;17.1;0;1;10;54;1016
2005;8;230;18;94.4;20.2;264;45;309;33.8;17.9;0;1.6;3;58;1016
2005;8;230;19;101.1;7;61;31;92;32.7;19.3;0;2.2;20;63;1016
2005;8;230;20;108.2;0;0;0;0;31.5;19.7;0;2.4;99;71;1016
2005;8;230;21;116.2;0;0;0;0;30.8;20.2;1;1.8;99;77;1016
2005;8;230;22;126.3;0;0;0;0;30.2;20.1;1;1.6;137;80;1016
2005;8;230;23;139.5;0;0;0;0;29.5;20;1;2.2;128;83;1016
2005;8;230;24;157.1;0;0;0;0;28.8;19.7;1;2.4;99;85;1016
2005;8;231;1;-178.3;0;0;0;0;28.1;19.5;1;3.3;163;87;1015
2005;8;231;2;-159.5;0;0;0;0;27.5;19.4;2;3.1;269;90;1015
2005;8;231;3;-141.4;0;0;0;0;26.8;19.1;2;2.6;184;91;1015
2005;8;231;4;-127.5;0;0;0;0;26.5;19.3;2;3.8;315;94;1015
2005;8;231;5;-117.2;0;0;0;0;26.2;20;2;4.1;316;100;1015
2005;8;231;6;-109;0;0;0;0;25.9;19.9;2;2.9;304;100;1015
2005;8;231;7;-101.5;5.2;0;24;24;26.2;20.4;3;3.1;335;100;1015
2005;8;231;8;-95.1;18.3;126;116;243;27.8;19.4;3;3.6;313;99;1015
2005;8;231;9;-88.2;31.5;302;139;441;29.4;19.4;0;3.1;333;91;1014
2005;8;231;10;-80.1;44.7;414;200;614;30.8;19.6;2;2.9;322;84;1014
2005;8;231;11;-68.5;57.4;589;228;817;32.3;19.1;0;1.2;302;77;1014
2005;8;231;12;-47.5;68.8;549;308;857;33.4;19.4;3;1.2;301;69;1014
2005;8;231;13;-3.4;74.9;415;384;798;34;19.6;5;1.4;302;62;1014
2005;8;231;14;43.5;70;415;361;776;34.4;20;5;2.2;319;62;1014
2005;8;231;15;66.5;59;262;390;651;34.5;21.1;6;2.9;305;63;1014
2005;8;231;16;78.6;46.4;157;345;502;34.2;21.2;7;2;322;62;1014
2005;8;231;17;87.2;33.2;92;276;368;33.7;20.8;7;2.6;298;62;1014
2005;8;231;18;94.2;20;91;123;213;32.9;20.8;5;2.9;298;64;1014
2005;8;231;19;100.6;6.9;23;38;61;31.9;21.2;4;1.8;310;66;1014
2005;8;231;20;108;0;0;0;0;30.9;20.6;4;1.2;318;68;1013
2005;8;231;21;116.1;0;0;0;0;30.2;20.6;4;1.1;290;72;1013
2005;8;231;22;126.2;0;0;0;0;29.4;20.1;3;0.6;224;74;1013
2005;8;231;23;139.3;0;0;0;0;28.7;20.2;3;0.6;195;79;1013
2005;8;231;24;157.1;0;0;0;0;28;19.7;3;0.3;11;81;1013
2005;8;232;1;-178.4;0;0;0;0;27.5;19.8;2;0.7;359;85;1013
2005;8;232;2;-159.3;0;0;0;0;26.9;19.3;2;1;64;85;1013
2005;8;232;3;-141.2;0;0;0;0;26.5;19.5;2;1;54;90;1013
2005;8;232;4;-127.3;0;0;0;0;26.2;19.5;1;1;146;92;1013
2005;8;232;5;-117;0;0;0;0;25.9;19.5;1;1.2;87;94;1013
2005;8;232;6;-108.4;0;0;0;0;25.8;19.1;1;1.8;97;93;1013
2005;8;232;7;-101.3;5.1;0;23;23;26;19.4;0;2.2;1;93;1013
2005;8;232;8;-94.5;18.2;164;105;268;27.7;16.9;0;3.6;119;86;1013
2005;8;232;9;-87.6;31.4;446;82;528;29.7;16.5;0;2.9;166;80;1013
2005;8;232;10;-79.5;44.6;636;77;713;31.4;16.7;0;2.2;289;71;1012
2005;8;232;11;-68.1;57.3;633;242;875;32.8;17.2;1;2.6;260;66;1012
2005;8;232;12;-47.1;68.6;125;418;543;33;21.2;7;3.1;210;63;1012
2005;8;232;13;-3.2;74.6;114;453;567;33.1;21;8;3.8;224;62;1012
2005;8;232;14;43.2;69.7;107;436;544;33.1;21.8;8;4.1;173;65;1012
2005;8;232;15;66.2;58.8;78;414;492;33;21;8;2.9;189;61;1012
2005;8;232;16;78.4;46.2;56;331;387;32.4;23.4;8;2.4;244;77;1012
2005;8;232;17;87;33;42;253;295;32.1;23.3;8;2;328;78;1012
2005;8;232;18;94;19.8;7;136;143;31.3;23.9;8;2.4;329;80;1012
2005;8;232;19;100.4;6.7;1;38;40;30.3;23.7;8;1.8;285;80;1012
2005;8;232;20;107.5;0;0;0;0;29.6;22.8;7;1.4;277;80;1012
2005;8;232;21;115.6;0;0;0;0;28.9;22.8;7;1.4;318;85;1012
2005;8;232;22;126;0;0;0;0;28.2;22.2;6;1.6;305;87;1012
2005;8;232;23;139.2;0;0;0;0;27.5;21.8;6;1.8;309;90;1012
2005;8;232;24;157;0;0;0;0;26.8;21.1;5;3.3;326;91;1012
2005;8;233;1;-178.4;0;0;0;0;26.5;20.6;5;2.4;305;91;1012
2005;8;233;2;-159.2;0;0;0;0;26;20.4;4;1.4;307;94;1012
2005;8;233;3;-140.6;0;0;0;0;25.6;19.8;4;1.6;334;94;1012
2005;8;233;4;-127.1;0;0;0;0;25.4;19.7;3;2;321;95;1012
2005;8;233;5;-116.4;0;0;0;0;25.1;19.4;3;1.4;301;96;1012
2005;8;233;6;-108.2;0;0;0;0;24.9;19.6;2;1.8;327;100;1012
2005;8;233;7;-101.1;5;0;21;21;25.2;19.1;2;2.2;312;95;1012
2005;8;233;8;-94.3;18.1;126;115;241;26.6;16.9;2;2;330;89;1012
2005;8;233;9;-87.3;31.3;347;109;455;28.3;17;0;2.9;269;85;1012
2005;8;233;10;-79.2;44.5;490;173;663;29.9;16.1;0;2;295;73;1012
2005;8;233;11;-67.4;57.2;640;242;882;31.5;15.5;0;2.9;176;65;1012
2005;8;233;12;-46.3;68.4;144;418;561;31.8;19.6;7;3.1;203;63;1012
2005;8;233;13;-3.1;74.2;68;468;536;31.9;19.9;8;3.8;97;62;1012
2005;8;233;14;42.5;69.5;72;457;529;31.9;19.7;8;4.1;75;61;1012
2005;8;233;15;65.5;58.6;63;388;451;31.8;19.5;8;3.3;64;58;1012
2005;8;233;16;78.1;46;30;329;360;31.4;22.2;8;2.4;16;73;1012
2005;8;233;17;86.4;32.8;28;242;270;30.4;22.9;8;1.8;19;84;1012
2005;8;233;18;93.5;19.6;7;126;132;30.1;22.9;8;1.4;26;80;1012
2005;8;233;19;100.3;6.4;0;18;18;29.3;22.8;8;0.5;2;80;1012
2005;8;233;20;107.3;0;0;0;0;28.6;21.9;7;0.4;347;80;1013
2005;8;233;21;115.4;0;0;0;0;27.8;21;7;1.4;3;80;1013
2005;8;233;22;125.5;0;0;0;0;27;20.7;7;2.2;342;84;1013
2005;8;233;23;139.1;0;0;0;0;26.2;20;7;2.4;336;85;1013
2005;8;233;24;156.6;0;0;0;0;25.7;20;6;1.6;352;90;1013
2005;8;234;1;-178.5;0;0;0;0;25.1;18.9;6;1.4;351;86;1013
2005;8;234;2;-159;0;0;0;0;24.5;18.4;6;1;332;89;1013
2005;8;234;3;-140.4;0;0;0;0;23.9;18.4;6;2;347;94;1013
2005;8;234;4;-126.5;0;0;0;0;23.6;18.5;5;0.7;336;98;1013
2005;8;234;5;-116.2;0;0;0;0;23.3;17.9;5;0.4;337;97;1014
2005;8;234;6;-108;0;0;0;0;23;17.5;5;0.4;330;97;1014
2005;8;234;7;-100.5;4.9;0;18;18;23.2;17.8;4;0.6;4;98;1014
2005;8;234;8;-94.1;18;70;116;186;24.4;15.9;4;0.5;359;87;1014
2005;8;234;9;-87.1;31.2;166;203;368;25.7;15.3;4;0.4;9;81;1014
2005;8;234;10;-78.5;44.4;324;252;577;27;14.3;3;0.4;80;73;1014
2005;8;234;11;-67;57;428;298;726;28.4;14.3;3;0.6;36;67;1014
2005;8;234;12;-45.5;68.2;445;337;782;29.4;14.6;4;0.8;23;61;1014
2005;8;234;13;-2.5;73.9;522;348;870;30.4;14.5;3;0.8;69;59;1015
2005;8;234;14;42.3;69.1;548;327;876;31.1;14.7;3;1.4;4;58;1014
2005;8;234;15;65.2;58.3;483;286;769;31.4;14.8;2;1.4;14;55;1014
2005;8;234;16;77.5;45.7;373;236;609;31.4;15.6;2;1.8;9;57;1014
2005;8;234;17;86.2;32.6;285;155;440;31;16.2;0;1.6;339;60;1013
2005;8;234;18;93.3;19.4;97;130;227;30.1;16.9;3;2;336;62;1013
2005;8;234;19;100.1;6.2;0;29;29;29;18.2;4;4.1;352;67;1013
2005;8;234;20;107.2;0;0;0;0;28.5;19;4;5.9;333;73;1012
2005;8;234;21;115.3;0;0;0;0;27.9;19;4;6.6;339;74;1012
2005;8;234;22;125.4;0;0;0;0;27.4;18.8;4;5;346;75;1012
2005;8;234;23;138.6;0;0;0;0;26.9;18.9;5;5;330;77;1012
2005;8;234;24;156.5;0;0;0;0;26.5;18.8;5;5.3;342;77;1011
2005;8;235;1;-178.5;0;0;0;0;26.2;19.2;5;4.4;343;80;1011
2005;8;235;2;-158.5;0;0;0;0;25.9;19.8;5;3.6;348;83;1011
2005;8;235;3;-140.2;0;0;0;0;25.7;20.3;6;2.9;23;86;1010
2005;8;235;4;-126.3;0;0;0;0;25.6;20.7;6;2;8;89;1010
2005;8;235;5;-116;0;0;0;0;25.5;21.8;6;2.9;20;95;1010
2005;8;235;6;-107.4;0;0;0;0;25.4;22.4;6;1.2;341;98;1010
2005;8;235;7;-100.3;4.8;0;7;7;25.5;22.8;7;2.6;5;98;1009
2005;8;235;8;-93.5;17.9;32;121;153;26.6;20.1;7;3.8;339;93;1009
2005;8;235;9;-86.5;31.1;55;233;288;27.6;19.8;7;2;350;87;1009
2005;8;235;10;-78.3;44.3;11;200;211;27.9;21.2;8;1.2;351;78;1008
2005;8;235;11;-66.3;56.9;0;69;69;27.3;23.4;8;1.8;330;82;1008
2005;8;235;12;-45;68;10;223;233;27.6;21.6;8;1.4;339;80;1008
2005;8;235;13;-2.3;73.6;62;417;480;28.1;20.4;8;2.9;356;84;1008
2005;8;235;14;41.6;68.8;19;392;412;28.8;21.1;8;2.2;2;80;1008
2005;8;235;15;64.6;58.1;16;343;359;28.6;21.7;8;2.2;11;84;1008
2005;8;235;16;77.3;45.5;22;316;339;28.6;21.2;8;2;0;84;1007
2005;8;235;17;86;32.4;9;215;224;27.9;21.9;8;2;347;90;1007
2005;8;235;18;93.1;19.2;10;129;139;26.8;21.3;8;1.2;14;94;1007
2005;8;235;19;99.5;6;0;22;22;28.1;21.7;8;1.8;15;87;1007
2005;8;235;20;106.6;0;0;0;0;27.8;21.6;8;2.2;12;87;1007
2005;8;235;21;115.1;0;0;0;0;26.9;21.4;8;2.9;356;90;1007
2005;8;235;22;125.2;0;0;0;0;27.2;21.5;8;2;348;87;1007
2005;8;235;23;138.5;0;0;0;0;27.1;21;8;1.8;14;82;1007
2005;8;235;24;156.5;0;0;0;0;26.9;21.3;8;1.1;10;84;1007
2005;8;236;1;-178.6;0;0;0;0;26.4;21.9;8;0.7;63;90;1007
2005;8;236;2;-158.3;0;0;0;0;26.4;21.2;8;0.8;145;84;1007
2005;8;236;3;-140;0;0;0;0;26.4;21.6;8;1.2;114;84;1007
2005;8;236;4;-126.1;0;0;0;0;26.3;22.7;8;2;74;92;1007
2005;8;236;5;-115.4;0;0;0;0;25.7;22.4;8;1;353;92;1007
2005;8;236;6;-107.2;0;0;0;0;25.2;23;8;1.6;9;98;1007
2005;8;236;7;-100.1;4.7;0;4;4;26.2;23.9;8;1.2;337;95;1007
2005;8;236;8;-93.3;17.8;0;66;66;26.7;22.6;8;2.4;11;91;1007
2005;8;236;9;-86.3;31;0;146;146;27.3;23;8;2.2;21;93;1007
2005;8;236;10;-77.6;44.2;4;196;200;27.9;22.8;8;2.4;77;88;1007
2005;8;236;11;-65.5;56.8;29;364;392;28.8;21.9;8;1.2;6;86;1007
2005;8;236;12;-44.2;67.7;26;374;400;29.5;22.6;8;0.8;70;84;1007
2005;8;236;13;-2.2;73.2;16;325;341;29.8;23.5;8;1.4;67;83;1007
2005;8;236;14;41.3;68.5;14;355;368;30.1;22.2;8;0.8;91;75;1007
2005;8;236;15;64.3;57.8;10;297;307;30.2;23.3;8;1.1;150;80;1007
2005;8;236;16;77.1;45.3;4;219;223;30;23.8;8;1.4;135;81;1007
2005;8;236;17;85.4;32.2;0;116;116;29.8;24.9;8;1.6;222;84;1007
2005;8;236;18;92.5;19;0;20;20;28.7;26.2;8;2.2;224;90;1007
2005;8;236;19;99.4;5.8;0;5;5;28;25.4;8;1.8;241;93;1007
2005;8;236;20;106.4;0;0;0;0;28.3;25.6;8;2.4;115;93;1007
2005;8;236;21;114.6;0;0;0;0;26.4;24.3;8;2.6;133;98;1007
2005;8;236;22;125.1;0;0;0;0;26.6;24.4;8;2.2;105;98;1007
2005;8;236;23;138.4;0;0;0;0;27.5;25.1;8;2.9;85;98;1007
2005;8;236;24;156.4;0;0;0;0;25.7;23.2;8;3.1;136;98;1008
2005;8;237;1;-179;0;0;0;0;26.8;24.1;8;3.1;101;98;1008
2005;8;237;2;-158.2;0;0;0;0;27;24.2;8;0.6;357;97;1008
2005;8;237;3;-139.4;0;0;0;0;25.4;22.5;8;0.7;73;98;1008
2005;8;237;4;-125.5;0;0;0;0;26.5;23.3;8;0.7;349;96;1008
2005;8;237;5;-115.2;0;0;0;0;26.8;23;8;0.7;21;93;1008
2005;8;237;6;-107;0;0;0;0;26.5;23.1;8;0.8;331;96;1008
2005;8;237;7;-99.5;4.6;0;10;10;26.9;23.6;8;0.8;2;98;1008
2005;8;237;8;-93.1;17.7;2;106;108;27.6;23;8;0.3;72;96;1008
2005;8;237;9;-86;31;11;214;225;28.5;22.6;8;0.5;3;92;1008
2005;8;237;10;-77.3;44.1;26;310;336;29.4;21.9;8;0.1;26;84;1008
2005;8;237;11;-65.2;56.6;37;380;417;30.2;21.3;8;0.5;2;75;1008
2005;8;237;12;-43.4;67.5;28;428;456;30.8;22.6;8;0.4;77;80;1008
2005;8;237;13;-1.6;72.9;23;422;445;31.2;21.6;8;0.4;106;69;1008
2005;8;237;14;41.1;68.2;34;374;408;31.5;21.8;8;0.3;78;67;1008
2005;8;237;15;64;57.6;20;337;357;31.6;22;8;0.6;356;67;1008
2005;8;237;16;76.4;45.1;10;265;274;31.5;22.3;8;0.6;21;67;1009
2005;8;237;17;85.3;32;0;158;158;31.1;23.1;8;0.6;341;69;1009
2005;8;237;18;92.4;18.8;0;68;68;30.6;23.6;8;1.1;338;70;1009
2005;8;237;19;99.2;5.6;0;6;6;29.7;25.9;8;2.9;26;84;1009
2005;8;237;20;106.3;0;0;0;0;29.5;25;8;1.4;339;81;1009
2005;8;237;21;114.4;0;0;0;0;28.9;24.8;8;2.6;341;86;1009
2005;8;237;22;124.5;0;0;0;0;28.5;25;8;1.2;340;92;1009
